Format,OpenLAP Export
Venue,Spa-Francorchamps
Vehicle,Formula 1
Driver,OpenLap
Device
Comment
Date,02/08/2024
Time,22:52:27
Frequency,50





distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,power_consumption
4510.221680,100.160004,44.856529,376.746613,44.484352,0.493383,0.580288,21.947807,21.955479,0.754402,0.000000,0.000000,19.468773,1.946877,1.810694,-1212.050415,-727.230225,936.005554,-4.155005,-2942.955078,-4155.005371,308.881836,889.205322,45.264145,5149.021484,0.000251
4511.111328,100.180000,44.876263,376.741699,44.495934,0.493181,0.591181,21.944569,21.952532,0.757694,0.000000,0.000000,19.455992,1.945599,1.810427,-1212.681641,-727.609009,939.844849,-4.155637,-2942.955078,-4155.636719,310.148804,892.852600,45.461639,5150.362305,0.000253
4512.001465,100.199997,44.897137,376.736786,44.507732,0.492964,0.603269,21.940708,21.948999,0.761301,0.000000,0.000000,19.442484,1.944248,1.810108,-1213.324585,-727.994812,944.068848,-4.156280,-2942.955078,-4156.279785,311.542725,896.865417,45.678055,5151.728027,0.000254
4512.892090,100.220001,44.919350,376.731873,44.519802,0.492728,0.616704,21.936132,21.944801,0.765266,0.000000,0.000000,19.428125,1.942813,1.809731,-1213.982910,-728.389709,948.728027,-4.156938,-2942.955078,-4156.937988,313.080261,901.291687,45.915943,5153.125000,0.000255
4513.782715,100.239998,44.942757,376.726929,44.532131,0.492474,0.631316,21.930931,21.940018,0.769544,0.000000,0.000000,19.413006,1.941300,1.809302,-1214.655396,-728.793213,953.767578,-4.157611,-2942.955078,-4157.610352,314.743317,906.079224,46.172638,5154.551758,0.000257
4514.673828,100.259995,44.967422,376.721985,44.544754,0.492204,0.647099,21.925104,21.934654,0.774136,0.000000,0.000000,19.397093,1.939709,1.808821,-1215.344238,-729.206482,959.187622,-4.158299,-2942.955078,-4158.299316,316.531891,911.228149,46.448189,5156.013184,0.000258
4515.564941,100.279999,44.993347,376.717041,44.557686,0.491916,0.664024,21.918653,21.928713,0.779037,0.000000,0.000000,19.380386,1.938039,1.808289,-1216.049805,-729.629883,964.978699,-4.159005,-2942.955078,-4159.004883,318.442993,916.729736,46.742188,5157.509766,0.000260
4516.456055,100.300003,45.020592,376.712128,44.570946,0.491611,0.682092,21.911575,21.922194,0.784246,0.000000,0.000000,19.362856,1.936285,1.807705,-1216.773926,-730.064331,971.142395,-4.159729,-2942.955078,-4159.728516,320.477020,922.585327,47.054760,5159.044922,0.000261
4517.347656,100.320007,45.049164,376.707214,44.584564,0.491288,0.701287,21.903875,21.915102,0.789762,0.000000,0.000000,19.344496,1.934450,1.807070,-1217.517334,-730.510376,977.674072,-4.160472,-2942.955078,-4160.472168,322.632477,928.790405,47.385712,5160.620605,0.000263
4518.239746,100.339996,45.079124,376.702301,44.598553,0.490947,0.721608,21.895542,21.907433,0.795586,0.000000,0.000000,19.325275,1.932528,1.806382,-1218.281616,-730.968933,984.575073,-4.161237,-2942.955078,-4161.236328,324.909760,935.346313,47.735153,5162.240234,0.000265
